"subject","type","full_name","addr"
"Оренбургская область","Дошкольные образовательные организации","Муниципальное дошкольное образовательное бюджетное учреждение «Детский сад общеразвивающего вида № 6 «Малыш» г. Соль-Илецка Оренбургской области","461500, Оренбургская область, Соль-Илецкий р-н, г. Соль-Илецк, ул. Красноармейская, д. 88"
"Оренбургская область","Дошкольные образовательные организации","Муниципальное дошкольное образовательное бюджетное учреждение «Детский сад общеразвивающего вида № 9 «Огонек» г. Соль-Илецка Оренбургской области","461500, Оренбургская область, Соль-Илецкий р-н, г. Соль-Илецк, ул. Володарского, д. 109 «А»"
"Оренбургская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение детский сад «Ромашка» Илекского района Оренбургской области","461350, Оренбургская область, Илекский р-н, с. Илек, ул. П.Морозова, д. 11"
"Оренбургская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение «Детский сад общеразвивающего вида с приоритетным осуществлением познавательно-речевого направления развития воспитанников» № 4 «Солнышко» п. Энергетик Новоорского р-на Оренбургской области","462803, Оренбургская область, Новоорский р-н, п. Энергетик, д. 67"
"Оренбургская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение «Октябрьский детский сад «Светлячок»","462030, Оренбургская область, Октябрьский р-н, с. Октябрьское, ул. Несмеянова, д. 6"
"Оренбургская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение Никольский детский сад «Родничок»","461443, Оренбургская область, Сакмарский р-н, с. Никольское, ул. Парковая, д. 13"
"Оренбургская область","Дошкольные образовательные организации","Муниципальное автономное дошкольное образовательное учреждение «Детский сад «Родничок»","462010, Оренбургская область, Тюльганский р-н, п. Тюльган, ул. Октябрьская, д. 10"
"Оренбургская область","Дошкольные образовательные организации","Муниципальное автономное дошкольное общеобразовательное учреждение «Детский сад № 4»","461450, Оренбургская область, Шарлыкский р-н, с. Шарлык, ул. Фрунзе, д. 17"
"Оренбургская область","Организации дополнительного образования детей","Муниципальное бюджетное учреждение дополнительного образования Детский центр «Радуга»","462734, Оренбургская область, Домбаровский р-н, п. Домбаровский, ул. 40 лет Октября, д. 18"
"Оренбургская область","Организации дополнительного образования детей","Муниципальное автономное учреждение дополнительного образования «Пономаревский Дом детского творчества»","461780, Оренбургская область, Пономаревский р-н, с. Пономаревка, ул. Советская, д. 95"
"Орловская область","Организации дополнительного образования детей","Муниципальное бюджетное учреждение дополнительного образования «Центр детского творчества № 2 города Орла»","302030, Орловская область, г. Орел, ул. Емельяна Пугачева, д. 2-А"
"Орловская область","Организации дополнительного образования детей","Муниципальное бюджетное учреждение дополнительного образования «Дом детского творчества № 3 города Орла»","302001, Орловская область, г. Орел, ул. Комсомольская, д. 39"
"Орловская область","Организации дополнительного образования детей","Муниципальное бюджетное учреждение дополнительного образования «Центр детского творчества № 5 города Орла»","302031, Орловская область, г. Орел, ул. Тульская, д. 63"
"Орловская область","Организации дополнительного образования детей","Муниципальное бюджетное учреждение дополнительного образования «Хотынецкий Дом детского творчества» Хотынецкого р-на Орловской области","303930, Орловская область, Хотынецкий рн, пгт Хотынец, ул. им Сергея Поматилова, дом 34, офис 1"
"Пензенская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение детский сад № 110 города Пензы «Страна чудес»","440039, Пензенская область, г. Пенза, ул. Коммунистическая, д. 43"
"Пензенская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение детский сад «Лукоморье» с. Засечное Пензенского района Пензенской области","440513, Пензенская область, Пензенский район, с. Засечное, ул. Центральная, д. 12А"
"Пензенская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение детский сад № 3 р.п. Шемышейка","442430, Пензенская область, р.п. Шемышейка, ул. Строительная, д. 28"
"Пензенская область","Общеобразовательные организации","Государственное казенное общеобразовательное учреждение Пензенской области «Нижнеломовская школа-интернат для обучающихся по адаптированным образовательным программам»","442153, Пензенская область, г. Нижний Ломов, ул. Сергеева, д. 84"
"Псковская область","Общеобразовательные организации","Государственное бюджетное общеобразовательное учреждение Псковской области «Порховская специальная (коррекционная) школа-интернат»","182620, Псковская область, Порховский рн, г. Порхов, пр-кт Ленина, д. 2"
"Псковская область","Общеобразовательные организации","Муниципальное бюджетное общеобразовательное учреждение «Лавровская гимназия»","181514, Псковская область, Печорский р-н, д. Лавры, ул. Школьная, д. 5"
"Ростовская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение - детский сад общеразвивающего вида с приоритетным осуществлением деятельности по художественно-эстетическому направлению развития детей второй категории № 43 «Аленький цветочек» х. Победа Азовского района","346753, Ростовская область, Азовский р-н, хутор Победа, ул. Школьная, д. 8 Б"
"Ростовская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение детский сад № 6 «Золушка»","347410, Ростовская область, Дубовский рн, с. Дубовское, ул. Ленина, д. 22А/24"
"Ростовская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение детский сад № 2 «Светлячок» Каменского района Ростовской области","347850, Ростовская область, Каменский рн, р.п. Глубокий, ул. Юбилейная, д. 2"
"Ростовская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение Детский сад «Сказка»","346630, Ростовская область, Семикаракорский р-н, г. Семикаракорск, 1й переулок, д. 119"
"Ростовская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение центр развития ребенка детский сад первой категории «Колокольчик»","347060, Ростовская область, Тацинский рн, ст-ца Тацинская, пер. Комсомольский, д. 8"
"Ростовская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение детский сад № 7 «Белочка»","346312, Ростовская область, г. Зверево, ул. Осташенко, д. 6-А"
"Ростовская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение детский сад № 47","346405, Ростовская область, г. Новочеркасск, ул. Привокзальная, д. 8"
"Ростовская область","Организации дополнительного образования детей","Муниципальное бюджетное образовательное учреждение дополнительного образования Егорлыкский центр внешкольной работы","347661, Ростовская область, Егорлыкский р-н, ст-ца Егорлыкская, ул. Ленина, д. 62"
"Ростовская область","Организации дополнительного образования детей","Муниципальное бюджетное учреждение дополнительного образования Заветинская детско-юношеская спортивная школа","347430, Ростовская область, Заветинский рн, с. Заветное, ул. Ломоносова, д. 39"
"Ростовская область","Организации дополнительного образования детей","Муниципальное бюджетное учреждение дополнительного образования «Шолоховская детско-юношеская спортивная школа»","346270, Ростовская область, Шолоховский р-н, ст-ца Вешенская, пер. Красный, д. 12"
"Рязанская область","Дошкольные образовательные организации","Муниципальное дошкольное образовательное учреждение «Ряжский детский сад № 6»","391963, Рязанская область, г. Ряжск, ул. Волгоградская, д .5А"
"Рязанская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение «Детский сад № 19» муниципального образования – городской округ город Касимов","391303, Рязанская область, г. Касимов, мкр. Приокский, д.10"
"Рязанская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение «Детский сад № 9 «Боровичок» муниципального образования - городской округ город Скопин Рязанской области","391803, Рязанская область, г. Скопин, мкр. Автозаводской, д. 28А"
"Рязанская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение «Детский сад № 135» г. Рязани","390028, Рязанская область, г. Рязань, ул. Сельских Строителей, д. 2А"
"Рязанская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение «Детский сад № 136» г. Рязани","390035, Рязанская область, г. Рязань, ул. Гоголя, д. 37-А"
"Рязанская область","Общеобразовательные организации","Областное государственное бюджетное общеобразовательное учреждение «Школа № 10»","390000, Рязанская область, г. Рязань, ул. Ленина, д. 29"
"Рязанская область","Общеобразовательные организации","Областное государственное бюджетное общеобразовательное учреждение «Школа-интернат «Вера»","390013, Рязанская область, г. Рязань, проспект Первомайский, д. 31 Фактический адрес проведения работ: 390048, Рязанская область, г. Рязань, ул. Сережина Гора, д. 14"
"Рязанская область","Организации дополнительного образования детей","Областное государственное бюджетное учреждение дополнительного образования «Детский экологобиологический центр»","390023, Рязанская область, г. Рязань, ул. Урицкого, д.4 Фактический адрес: 390023, Рязанская область, г. Рязань, ул. Новая, д.53-б"
"Рязанская область","Организации дополнительного образования детей","Муниципальное бюджетное учреждение дополнительного образования «Детско-юношеский центр «Надежда»","390039, Рязанская область, г. Рязань, ул. Интернациональная, 5Д"
"Рязанская область","Организации дополнительного образования детей","Муниципальное бюджетное учреждение «Центр психологопедагогической, медицинской и социальной помощи «Контакт»","391030, Рязанская область, Клепиковский р-н, г. Спас-Клепики, ул. Просвещения, д. 21"
"Самарская область","Дошкольные образовательные организации","Муниципальное автономное дошкольное образовательное учреждение «Центр развития ребенка – детский сад № 377» городского округа Самара","443082, Самарская область, г. Самара, ул. Пензенская, д. 69 А Фактический адрес проведения работ: 443069, Самарская область, г. Самара, ул. Дзержинского, д. 18"
"Самарская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение «Детский сад комбинированного вида № 362» городского округа Самара","443026, Самарская область, г. Самара, п. Управленческий, ул. Красноглинское шоссе, д. 16"
"Самарская область","Дошкольные образовательные организации","Муниципальное автономное дошкольное образовательное учреждение детский сад № 69 «Веточка» городского округа Тольятти","445008, Самарская область, г. Тольятти, ул. Матросова, д. 26 Фактический адрес проведения работ: 445045, Самарская область, г. Тольятти, ул. Чайкиной, д. 60"
"Самарская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение детский сад № 43 «Гнездышко» городского округа Тольятти","445017, Самарская область, г. Тольятти, ул. Гагарина, д. 12"
"Самарская область","Дошкольные образовательные организации","Государственное бюджетное общеобразовательное учреждение Самарской области средняя общеобразовательная школа № 5 города Сызрани городского округа Сызрань Самарской области (структурное подразделение – детский сад № 29)","446022, Самарская область, г. Сызрань, ул. Новостроящаяся, д. 18-А (адрес ДОО: 446022, Самарская область, г. Сызрань, ул. Людиновская, д. 25)"
"Самарская область","Дошкольные образовательные организации","Государственное бюджетное общеобразовательное учреждение Самарской области средняя общеобразовательная школа № 2 им. В.Маскина ж.-д. ст. Клявлино муниципального р-на Клявлинский Самарской области (структурное подразделение – детский сад «Аленушка»)","446960, Самарская область, Клявлинский р-н, железнодорожная станция Клявлино, ул. Северная, д. 30 (адрес ДОО: 446960, Самарская область, Клявлинский р-н, ст. Клявлино, пр. Ленина, 9А)"
"Самарская область","Дошкольные образовательные организации","Государственное бюджетное общеобразовательное учреждение Самарской области средняя общеобразовательная школа № 6 городского округа Отрадный Самарской области (структурное подразделение – детский сад № 15)","446300, Самарская область, г. Отрадный, ул. Победы, д. 11 (адрес ДОО: 446300, Самарская область, г. Отрадный, ул. Ленина, д. 10 А)"
"Самарская область","Дошкольные образовательные организации","Государственное бюджетное общеобразовательное учреждение Самарской области общеобразовательная школа-интернат среднего общего образования № 5 с углубленным изучением отдельных предметов «Образовательный центр «Лидер» города Кинеля городского округа Кинель Самарской области (структурное подразделение – детский сад № 15)","446430, Самарская область, г. Кинель, ул. 27 Партсъезда, д. 5-А (адрес ДОО: 446430, Самарская область, г. Кинель, ул. 27 Партсъезда, д. 3)"
"Самарская область","Общеобразовательные организации","Государственное бюджетное общеобразовательное учреждение Самарской области «Школа-интернат № 113 для обучающихся с ограниченными возможностями здоровья городского округа Самара»","443109, Самарская область, г. Самара, п. Зубчаниновка, ул. Литвинова, д. 272"
"Самарская область","Общеобразовательные организации","Государственное бюджетное общеобразовательное учреждение Самарской области «Школа-интернат для обучающихся с ограниченными возможностями здоровья с. Старый Буян»","446372, Самарская область, Красноярский р-н, с. Старый Буян, ул. Центральная, д. 34"
"Самарская область","Организации дополнительного образования детей","Государственное бюджетное образовательное учреждение дополнительного образования детей «Самарский областной детский эколого-биологический центр»","443086, Самарская область, г. Самара, ул. Врубеля, д. 19"
"Саратовская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение «Детский сад компенсирующего вида № 137»","410005, Саратовская область, г. Саратов, ул. им. Зарубина В.С., здание 186А, стр. 1"
"Саратовская область","Общеобразовательные организации","Государственное бюджетное общеобразовательное учреждение Саратовской области «Школа-интернат для обучающихся по адаптированным образовательным программам п. Алексеевка Хвалынского района»","412761, Саратовская область, Хвалынский р-н, п. Алексеевка, ул. Грошева, д. 20"
"Саратовская область","Общеобразовательные организации","Государственное бюджетное общеобразовательное учреждение Саратовской области «Школа-интернат для обучающихся по адаптированным образовательным программам р.п. Базарный Карабулак»","412600, Саратовская область, БазарноКарабулакский р-н, р.п. Базарный Карабулак, северо-западнее р.п. Базарный Карабулак"
"Саратовская область","Организации дополнительного образования детей","Муниципальное бюджетное учреждение дополнительного образования «Центр дополнительного образования «Созвездие» г. Балашова Саратовской области»","412309, Саратовская область, г. Балашов, ул. Ленина, д. 3"
"Саратовская область","Организации дополнительного образования детей","Государственное бюджетное учреждение Саратовской области «Центр психолого-педагогического и медикосоциального сопровождения детей» г. Вольска","412900, Саратовская область, г. Вольск, ул. Водопьянова, д. 79/81"
"Сахалинская область","Дошкольные образовательные организации","Муниципальное автономное дошкольное образовательное учреждение детский сад комбинированного вида № 11 «Ромашка» г. Южно-Сахалинска","693000, Сахалинская область, г. Южно- Сахалинск, ул. Ленина, д.306 Б"
"Сахалинская область","Дошкольные образовательные организации","Муниципальное автономное дошкольное образовательное учреждение детский сад комбинированного вида № 55 «Веснушка» г. Южно-Сахалинска","693013, Сахалинская область, г. Южно- Сахалинск, пр-т Мира, д. 367 Б"
"Сахалинская область","Дошкольные образовательные организации","Муниципальное автономное дошкольное образовательное учреждение «Детский сад № 30 «Кораблик» общеразвивающего типа с приоритетным осуществлением деятельности по художественно-эстетическому направлению развития детей Корсаковского городского округа Сахалинской области","694020, Сахалинская область, Корсаковский р-н, г. Корсаков, Приморский б-р, д. 5/2"
"Сахалинская область","Общеобразовательные организации","Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 1 пгт. Ноглики имени Героя Советского Союза Григория Петровича Петрова","694450, Сахалинская область, Ногликский р-н, пгт. Ноглики, ул. Советская, д. 16"
"Сахалинская область","Общеобразовательные организации","Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 23 г. Южно-Сахалинска","693010, Сахалинская область, г. Южно- Сахалинск, ул. Тихоокеанская, д. 18"
"Сахалинская область","Общеобразовательные организации","Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа г. Курильска","694530, Сахалинская область, Курильский р-н, г. Курильск, ул. Сахалинская, д. 12"
"Сахалинская область","Организации дополнительного образования детей","Муниципальное бюджетное учреждение дополнительного образования «Дом детского творчества» г. Анива","694030, Сахалинская область, Анивский р-н, г. Анива, ул. Калинина, д. 52"
"Свердловская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение «Детский сад № 22 «Яблонька» комбинированного вида»","624201, Свердловская область, г. Лесной, ул. Сиротина, д. 7"
"Свердловская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение детский сад комбинированного вида № 4","624941, Свердловская область, г. Волчанск, ул. Волчанская, д. 39"
"Свердловская область","Дошкольные образовательные организации","Муниципальное автономное дошкольное образовательное учреждение № 27 «Центр развития ребенка – детский сад «Малыш»","623530, Свердловская область, Богдановичский р-н, г. Богданович, 1-й квартал, д. 17А"
"Свердловская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение «Детский сад комбинированного вида № 5 «Светлячок»","624000, Свердловская область, Сысертский р-н, поселок Светлый, д. 5-А"
"Свердловская область","Дошкольные образовательные организации","Муниципальное автономное дошкольное образовательное учреждение Детский сад № 4 «Василек» Туринского городского округа","623900, Свердловская область, Туринский р-н, г. Туринск, ул. 8-го Марта, д. 65"
"Свердловская область","Дошкольные образовательные организации","Муниципальное казенное дошкольное образовательное учреждение «Детский сад № 2 «Солнышко»","623640, Свердловская область, Талицкий рн, г. Талица, ул. Заводская, д. 2"
"Свердловская область","Дошкольные образовательные организации","Муниципальное казенное дошкольное образовательное учреждение «Клевакинский детский сад»","623482, Свердловская область, Каменский р-н, с. Клевакинское, ул. Мира, д. 23"
"Свердловская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение – Детский сад компенсирующего вида № 342","620146, Свердловская область, г. Екатеринбург, ул. Московская, д. 216 А"
"Свердловская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение «Детский сад № 88 комбинированного вида»","623408, Свердловская область, г. Каменск- Уральский, ул. Дзержинского, д. 35"
"Свердловская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение Полевского городского округа «Детский сад № 54 комбинированного вида»","623380, Свердловская область, г. Полевской, ул. Коммунистическая, д. 25А"
"Свердловская область","Дошкольные образовательные организации","Муниципальное автономное дошкольное образовательное учреждение «Детский сад № 27»","624449, Свердловская область, г. Краснотурьинск, ул. Карпинского, д. 61"
"Свердловская область","Дошкольные образовательные организации","Муниципальное автономное дошкольное образовательное учреждение «Детский сад № 12 комбинированного вида»","623101, Свердловская область, г. Первоуральск, проспект Космонавтов, д. 9Б"
"Свердловская область","Дошкольные образовательные организации","Березовское муниципальное автономное дошкольное образовательное учреждение «Детский сад № 16»","623720, Свердловская область, г. Березовский, п. Монетный, ул. Кирова, д. 20"
"Свердловская область","Общеобразовательные организации","Государственное бюджетное общеобразовательное учреждение Свердловской области «Буткинская школаинтернат, реализующая адаптированные основные общеобразовательные программы»","623610, Свердловская область, Талицкий рн, с. Бутка, ул. Михаила Казина, д. 3"
"Свердловская область","Общеобразовательные организации","Государственное бюджетное общеобразовательное учреждение Свердловской области «Екатеринбургская школа № 2, реализующая адаптированные основные общеобразовательные программы»","620050, Свердловская область, г. Екатеринбург, ул. Седова, д. 54"
"Свердловская область","Общеобразовательные организации","Государственное бюджетное общеобразовательное учреждение Свердловской области «Красноуфимская школа, реализующая адаптированные основные общеобразовательные программы»","623300, Свердловская область, г. Красноуфимск, ул. Пролетарская, д. 100"
"Свердловская область","Организации дополнительного образования детей","Муниципальное автономное образовательное учреждение дополнительного образования «Детско-юношеский центр»","624760, Свердловская область, г. Верхняя Салда, ул. Воронова, д. 13, корп. 1"
"Свердловская область","Организации дополнительного образования детей","Муниципальное бюджетное учреждение дополнительного образования Городской дворец детского и юношеского творчества","622013, Свердловская область, г. Нижний Тагил, ул. Красногвардейская, д. 15"
"Свердловская область","Организации дополнительного образования детей","Муниципальное автономное образовательное учреждение дополнительного образования «Центр образования и профессиональной ориентации»","623794, Свердловская область, Артемовский р-н, пос. Буланаш, ул. Коммунальная, д. 10"
"Свердловская область","Организации дополнительного образования детей","Муниципальное бюджетное образовательное учреждение дополнительного образования Дом детского творчества п. Сосьва","624971, Свердловская область, Серовский р-н, пгт. Сосьва, ул. Балдина, д. 49"
"Свердловская область","Организации дополнительного образования детей","Муниципальное бюджетное учреждение дополнительного образования Шалинского городского округа «Дом творчества»","623030, Свердловская область, Шалинский р-н, пгт. Шаля, ул. Энгельса, д.56"
"Свердловская область","Организации дополнительного образования детей","Муниципальное бюджетное образовательное учреждение дополнительного образования «Учебный профессиональный центр»","623750, Свердловская область, Режевской р-н, г. Реж, ул. Трудовая, д. 21"
"Смоленская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение «Детский сад «Чебурашка» муниципального образования «город Десногорск» Смоленской области","216400, Смоленская область, г. Десногорск, мкр. 1, стр. 4"
"Смоленская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение «Детский сад «Теремок» муниципального образования «город Десногорск» Смоленской области","216400, Смоленская область, г. Десногорск, мкр. 2, стр. 5"
"Смоленская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение «Детский сад «Хрусталик»","216426, Смоленская область, Шумячский р-н, с. Первомайский, пер. Советский, д. 10"
"Тамбовская область","Дошкольные образовательные организации","Муниципальное бюджетное дошкольное образовательное учреждение «Детский сад «Аленка»","393360, Тамбовская область, г. Кирсанов, ул. Урицкого, д. 25"
"Тамбовская область","Общеобразовательные организации","Муниципальное бюджетное общеобразовательное учреждение «Комсомольская средняя общеобразовательная школа»","392543, Тамбовская область, Тамбовский р-н, поселок совхоза «Комсомолец», пер. Спортивный, д. 1"
"Тамбовская область","Организации дополнительного образования детей","Муниципальное бюджетное образовательное учреждение дополнительного образования «Детско-юношеская спортивная школа»","393460, Тамбовская область, г. Уварово, пер. Первомайский, д. 4"
